Трифон Анисимович Одинцов,муж,1976-09-10,4101770073,0680916149
Гуляева Лариса Никифоровна,жен,1978-06-29,7396094156,6396188051
Одинцова Людмила Александровна,жен,2013-06-30,NULL,NULL
Дмитриев Никодим Юлианович,муж,2017-03-14,NULL,NULL
Васильев Андрон Венедиктович,муж,2008-04-22,NULL,NULL
Никита Ефимьевич Семенов,муж,1992-11-27,3591941626,2888229966
Агафонов Евстигней Жанович,муж,2003-02-26,6378438727,NULL
Жуков Елисей Ерофеевич,муж,1978-01-27,9525215431,6201147574
Гаврила Валентинович Семенов,муж,1994-05-27,4786555802,1254285150
Цветков Тарас Тихонович,муж,1982-10-22,0945696986,8619055943
Новиков Мечислав Валерианович,муж,1976-12-08,2873569309,9386258796
Тит Анисимович Константинов,муж,1971-02-20,4476785416,9518512737
Беляков Эмиль Эдуардович,муж,2010-09-24,NULL,NULL
Пантелеймон Егорович Назаров,муж,2018-03-17,NULL,NULL
Лебедев Адам Тарасович,муж,1976-03-19,4997689986,6368046634
Дмитриев Филарет Ефимович,муж,2010-04-14,NULL,NULL
Дементьева Ирина Вениаминовна,жен,1981-04-13,2685779223,4677151434
Ангелина Ильинична Носкова,жен,2007-04-13,NULL,NULL
Ермолай Федосеевич Юдин,муж,1984-07-29,0463487751,6950735179
Петухова Эмилия Вадимовна,жен,2008-11-05,NULL,NULL
Надежда Ефимовна Капустина,жен,1996-05-10,7613709689,1619075415
Афанасьев Аркадий Жанович,муж,2016-07-29,NULL,NULL
Анжелика Эльдаровна Макарова,жен,1972-10-14,5082989629,1153139688
Одинцов Мирон Андреевич,муж,2020-05-16,NULL,NULL
Тетерин Милан Терентьевич,муж,1992-10-02,1495380530,3327301261
Любовь Николаевна Кузнецова,жен,1995-10-25,6927895567,9779533685
Исаков Станимир Тарасович,муж,2000-07-03,7142860746,7958653406
Щербакова Агата Рудольфовна,жен,1978-07-22,3443413558,8398987495
Кириллов Демьян Гордеевич,муж,2020-06-08,NULL,NULL
Аскольд Исидорович Лыткин,муж,2000-03-03,4278975528,1957049270
Куликов Давыд Гавриилович,муж,1996-02-14,2203710780,1131292015
Антонина Григорьевна Алексеева,жен,1995-04-10,6295128925,5216726277
Вероника Анатольевна Евсеева,жен,1982-01-15,1274097376,2284649176
Мартьян Феодосьевич Горбунов,муж,2010-08-26,NULL,NULL
Елена Николаевна Гришина,жен,2003-08-07,2838547090,NULL
Ермакова Глафира Захаровна,жен,2009-12-11,NULL,NULL
Маслов Захар Ефимьевич,муж,1996-04-17,2520442610,8846154324
Моисеева Глафира Степановна,жен,2012-02-03,NULL,NULL
Голубева Агафья Аскольдовна,жен,1991-08-09,9101446071,4715034998
Игнатьев Артемий Гурьевич,муж,2006-06-26,NULL,NULL
Лукия Валентиновна Борисова,жен,2007-07-13,NULL,NULL
Алла Кирилловна Лапина,жен,2014-01-15,NULL,NULL
Попова Василиса Юрьевна,жен,1989-01-26,3948098713,3673968032
Леонтий Феликсович Нестеров,муж,1984-05-25,6452930251,8924279955
Евгения Антоновна Копылова,жен,1979-10-18,1542670050,0695702350
Никандр Бенедиктович Романов,муж,1997-12-03,2835047534,8792368948
Фомин Кондрат Еремеевич,муж,2005-03-06,5239313328,NULL
Богдан Анатольевич Никитин,муж,1976-04-10,7271026082,2483190425
Сорокина Пелагея Вениаминовна,жен,1977-06-09,6449896985,5292390250
Сорокина Алевтина Константиновна,жен,2007-06-24,NULL,NULL
Колобов Будимир Авдеевич,муж,1986-09-08,4152649683,9616482949
Мамонтова Василиса Артемовна,жен,1978-03-09,1351326906,2460072584
Владислав Эдуардович Артемьев,муж,1995-05-11,4788930568,6000053467
Фролова Тамара Валериевна,жен,2006-04-01,NULL,NULL
Евстигней Власович Красильников,муж,1973-04-14,9202316985,8466487528
Емельянов Дмитрий Фролович,муж,1985-02-22,3604755190,6720531947
Ираида Альбертовна Наумова,жен,1980-10-19,9988532423,3095453051
Оксана Павловна Носова,жен,1982-02-05,6237959674,0482253038
Орлова Прасковья Ефимовна,жен,2006-05-29,NULL,NULL
тов. Журавлев Нестор Филимонович,муж,1973-07-01,7451429330,8223282690
Вера Васильевна Комиссарова,жен,2013-10-27,NULL,NULL
Евгения Павловна Абрамова,жен,2017-04-07,NULL,NULL
Вероника Натановна Блинова,жен,1986-07-14,3129315531,2262394854
Логинов Валерий Геннадиевич,муж,2013-02-17,NULL,NULL
Константинова Юлия Валентиновна,жен,1970-05-19,6753264692,4279659823
Натан Игоревич Михайлов,муж,2004-12-14,2320533343,NULL
Онуфрий Викентьевич Сергеев,муж,1997-08-18,4051703270,7424388038
Степанова Ксения Юрьевна,жен,1989-10-20,6581169239,3590876570
Симонов Геннадий Глебович,муж,1974-10-23,7039051457,5812655630
Шарапов Прокл Терентьевич,муж,2010-01-05,NULL,NULL
Смирнов Автоном Трофимович,муж,1973-04-28,7970067574,9532454727
Тихонова Алла Александровна,жен,1995-10-26,1172027839,8813136576
Елизавета Леонидовна Рыбакова,жен,1970-03-21,0543629493,3309432247
Куликова София Кузьминична,жен,1991-01-07,9482044665,8331372285
Георгий Игнатович Копылов,муж,1988-10-01,8768248008,0389784819
Попов Карп Иларионович,муж,1975-03-16,6335186009,1298961641
Варвара Степановна Пахомова,жен,1999-10-07,5941726208,4790536543
Абрамов Вадим Владиславович,муж,1976-01-13,3950979731,2277595783
Роман Харламович Павлов,муж,1979-11-01,5699026644,7859659545
Рожкова Олимпиада Ивановна,жен,1982-09-15,2986699952,6673503674
Субботина Галина Геннадьевна,жен,1994-08-23,9026228729,4156164595
Носкова Екатерина Владиславовна,жен,1987-11-28,2136315800,5403009613
Владилен Ефремович Марков,муж,2003-07-21,2198154302,NULL
Котова Евдокия Егоровна,жен,2016-11-20,NULL,NULL
Дарья Вениаминовна Давыдова,жен,2001-12-13,0113291981,3940651740
Зиновьева Виктория Станиславовна,жен,2011-02-05,NULL,NULL
Олимпий Феодосьевич Зиновьев,муж,1982-02-23,7382547330,7207082764
Харлампий Игнатович Мишин,муж,2007-01-15,NULL,NULL
Ростислав Вячеславович Борисов,муж,2004-06-16,8480644265,NULL
Любовь Ивановна Кулакова,жен,2019-10-29,NULL,NULL
Мельникова Евгения Афанасьевна,жен,1996-12-27,5349785172,2339521715
Эрнст Тарасович Дорофеев,муж,1987-07-19,5473860127,1523143592
Бирюкова Полина Львовна,жен,2011-02-26,NULL,NULL
Степанова Наина Ниловна,жен,2016-05-06,NULL,NULL
Иннокентий Гурьевич Антонов,муж,2005-10-30,2377661950,NULL
Новикова Агафья Степановна,жен,1998-10-25,4037352044,6305339406
Алла Матвеевна Агафонова,жен,1970-02-12,6597066599,6022415018
Ермаков Рюрик Витальевич,муж,1993-04-09,1657819094,7524983898
г-н Миронов Виктор Бенедиктович,муж,2001-09-03,7907668484,1171453223
Ипполит Васильевич Быков,муж,1978-12-07,5288610275,8350525041
Быкова Елена Львовна,жен,2001-03-26,7720865303,5132643735
Вячеслав Бориславович Меркушев,муж,1995-05-14,3906800824,8582625682
Наумов Азарий Тимурович,муж,1977-08-16,2499597263,8641222629
Гордеева Дарья Антоновна,жен,1974-01-14,6467621097,8157153405
Максимов Лаврентий Игнатович,муж,1994-01-31,2581683467,7583632125
Кириллов Фрол Богданович,муж,1994-04-08,9417739207,5443915949
Беспалов Наум Федосьевич,муж,2000-12-09,6255792425,7518110907
Георгий Викентьевич Кудрявцев,муж,1970-09-05,3745621816,7059925901
Субботин Никодим Гордеевич,муж,2003-12-28,5974059890,NULL
Зоя Никифоровна Вишнякова,жен,1985-05-04,5853750347,4832218369
Наталья Кирилловна Носкова,жен,1974-09-06,2120512128,6784661947
Кудряшова Варвара Вениаминовна,жен,1989-07-23,3570276422,0701188951
София Константиновна Аксенова,жен,1993-07-03,2993445129,5690930593
Галкина Елена Юльевна,жен,1999-01-14,9581842992,4809221690
Анжелика Яковлевна Брагина,жен,1973-11-29,1012786187,0017178502
Евдокия Григорьевна Жданова,жен,2005-08-16,3639221018,NULL
Воронцова Александра Рубеновна,жен,2003-09-29,9951771858,NULL
Анжела Львовна Александрова,жен,2004-05-06,4911107688,NULL
Александра Альбертовна Ларионова,жен,2000-10-23,5365090341,4102657261
Валерьян Юльевич Смирнов,муж,1978-11-06,0098482712,3758232846
Матвеев Куприян Викентьевич,муж,1977-10-04,8615310004,4047483206
Селиверстова Синклитикия Афанасьевна,жен,2003-07-20,4841083336,NULL
Потап Александрович Третьяков,муж,1984-09-16,8013359753,7611355795
Юлия Филипповна Романова,жен,2006-10-28,NULL,NULL
Александра Юрьевна Сергеева,жен,1999-08-03,6708847766,6212610268
Силантий Витальевич Ларионов,муж,1989-02-04,4576451742,2157420517
Маркова Тамара Анатольевна,жен,1982-05-25,1214884408,7123451897
Макар Бориславович Григорьев,муж,1978-11-18,8270410100,4888655177
Мирослав Ефремович Гуляев,муж,1987-08-03,4625771968,5510524789
Кабанов Леонид Даниилович,муж,2019-03-28,NULL,NULL
тов. Борисова Нинель Романовна,жен,2009-08-25,NULL,NULL
Жданов Михаил Глебович,муж,1977-02-03,7737802299,4133363204
Дмитриев Климент Гаврилович,муж,2004-05-07,0061130539,NULL
Людмила Егоровна Павлова,жен,2011-12-05,NULL,NULL
Баранов Савватий Владиславович,муж,2001-08-29,1023421426,8043604176
Евфросиния Ефимовна Рябова,жен,1980-02-01,4149683868,7369723731
Никитин Никифор Елизарович,муж,2006-10-31,NULL,NULL
Миронов Георгий Андреевич,муж,1988-08-04,4716259708,7064655812
Борислав Демьянович Маслов,муж,1983-05-19,7994050933,6292907969
Синклитикия Николаевна Калашникова,жен,2018-02-19,NULL,NULL
Александров Трифон Филимонович,муж,1976-06-22,8950562396,3582668891
Фёкла Егоровна Силина,жен,1993-07-15,4046633914,0633207392
Прасковья Вячеславовна Лобанова,жен,1991-11-14,5802895300,1113299298
Ульяна Сергеевна Горбунова,жен,1991-04-05,9343316052,2361289206
Меркушев Платон Филимонович,муж,1973-03-23,5287990565,1338070239
Филатов Осип Богданович,муж,1974-10-31,3168779271,0999275166
Лазарь Елизарович Брагин,муж,1970-05-11,4216232294,1515733080
Сидорова Зинаида Харитоновна,жен,2000-01-10,0141189390,5172751136
Панова Таисия Дмитриевна,жен,1989-06-25,3235018618,3342170800
Ульяна Эльдаровна Шестакова,жен,2009-02-03,NULL,NULL
Данилова Ирина Николаевна,жен,2014-08-24,NULL,NULL
Белоусова Фаина Рудольфовна,жен,1987-12-23,3666986732,6099460499
Тамара Альбертовна Голубева,жен,2010-06-14,NULL,NULL
Герман Якубович Терентьев,муж,2000-02-05,1749109735,6536727580
Давыдова Анжела Кузьминична,жен,2014-04-17,NULL,NULL
Кузнецов Олимпий Иосипович,муж,2006-07-16,NULL,NULL
Нинель Юльевна Кириллова,жен,1982-09-02,8210239013,9025529905
Нонна Владимировна Меркушева,жен,2001-08-21,9031256215,7562902311
София Анатольевна Копылова,жен,1989-03-12,8298418994,3421501397
Светлана Федоровна Гришина,жен,2011-07-06,NULL,NULL
Юрий Ярославович Михайлов,муж,1985-05-19,9886955872,7642374120
Ладислав Ефстафьевич Крылов,муж,2005-04-02,2416729837,NULL
Доронин Карп Аксёнович,муж,2006-02-03,NULL,NULL
Дьячкова Ксения Федоровна,жен,1979-06-18,7165862070,6038540687
Октябрина Афанасьевна Осипова,жен,1984-10-21,7232989365,5464000394
Николай Гурьевич Аксенов,муж,2010-06-28,NULL,NULL
Ян Данилович Васильев,муж,2004-09-02,2947073295,NULL
Валерия Тарасовна Тимофеева,жен,1989-06-25,1682185351,8030340810
Анатолий Харлампьевич Корнилов,муж,1982-02-25,4073015044,7481331916
Никифоров Вышеслав Августович,муж,1990-03-16,3629694897,9497357247
Вера Никифоровна Михайлова,жен,2015-10-14,NULL,NULL
Шилова Полина Борисовна,жен,2004-10-09,4190776391,NULL
Макаров Якуб Тарасович,муж,2011-01-13,NULL,NULL
Капитон Владиславович Денисов,муж,1990-02-24,0802158859,5241181798
Колесникова Пелагея Алексеевна,жен,1970-03-10,8956537730,8223960695
Якушев Матвей Дорофеевич,муж,1978-11-14,9346146585,4561634404
Мясников Бажен Денисович,муж,2004-01-29,1952837638,NULL
Матвеева Анжелика Леоновна,жен,1971-08-14,4488630649,2050879611
Юлия Натановна Шарапова,жен,1982-08-07,5236287328,5924275277
Евгений Антонович Самойлов,муж,2001-06-06,1991922195,8980675041
Никифоров Порфирий Ефстафьевич,муж,1993-03-13,2883753179,4391361873
Субботин Марк Феодосьевич,муж,2008-10-28,NULL,NULL
Маслов Дементий Даниилович,муж,2002-05-31,6829998795,NULL
Михеева Ангелина Вячеславовна,жен,2011-06-29,NULL,NULL
Нина Ефимовна Беляева,жен,2001-01-02,0170506974,4072279062
Кира Константиновна Полякова,жен,1971-07-11,9874024510,5082514230
Тимофеева Татьяна Даниловна,жен,1998-09-23,1834203746,9314501882
тов. Антонов Родион Алексеевич,муж,2017-10-10,NULL,NULL
Платон Матвеевич Суворов,муж,1976-10-01,0118479398,6173155655
Пантелеймон Феликсович Котов,муж,2009-12-08,NULL,NULL
Красильников Лазарь Дмитриевич,муж,2016-08-18,NULL,NULL
Орехова Нина Макаровна,жен,1972-04-21,9794152642,8614812168
Павлова Ульяна Наумовна,жен,1994-04-15,5061607467,2459243349
Мария Георгиевна Комарова,жен,2008-02-24,NULL,NULL
Александр Иосипович Лихачев,муж,2005-10-14,3505598335,NULL
Крылова Октябрина Михайловна,жен,2010-08-01,NULL,NULL
Кононов Фрол Богданович,муж,2013-01-15,NULL,NULL
Маслов Ян Аксёнович,муж,1986-09-19,7148010575,6954724884
Нинель Ниловна Щукина,жен,2003-11-13,7088083067,NULL
Веселова Валентина Наумовна,жен,2001-07-07,3306300957,7298346909
Синклитикия Эльдаровна Костина,жен,1971-12-08,6854827766,2915071167
тов. Рогов Юрий Ефимович,муж,1986-11-14,6075573985,6477552167
Михайлов Тимур Устинович,муж,1986-01-24,6835676562,2469433495
Ермил Евстигнеевич Семенов,муж,1983-07-09,1635866143,7339719902
Феврония Вячеславовна Корнилова,жен,1970-04-21,7247610535,8745593886
Агафья Вячеславовна Маркова,жен,1988-01-27,0184405153,5976842701
Гуляев Викентий Вилорович,муж,1974-05-06,7154619786,3519204021
Котов Милий Ефимович,муж,2017-01-27,NULL,NULL
Елена Филипповна Федосеева,жен,2019-08-24,NULL,NULL
Климент Фокич Ситников,муж,2012-07-31,NULL,NULL
Пахом Вилорович Прохоров,муж,1979-02-15,6719009006,1954363325
Марина Кузьминична Мамонтова,жен,1984-02-11,0736056970,4769136321
Ларионова Иванна Викторовна,жен,2015-01-06,NULL,NULL
Зиновьев Стоян Харлампович,муж,2002-05-22,7878849865,NULL
Парфен Германович Осипов,муж,1974-04-16,0098697957,7345195106
Моисей Васильевич Шаров,муж,2007-02-14,NULL,NULL
Анжела Болеславовна Герасимова,жен,2001-10-12,1143714704,8461773038
Осипов Парамон Игоревич,муж,2005-10-20,4995243979,NULL
Пахомова Татьяна Артемовна,жен,2001-02-24,0049064471,7244426292
Вацлав Феликсович Борисов,муж,1970-12-10,0003477414,7097386371
Макар Юльевич Фролов,муж,1979-10-10,1793502881,0508993088
Носков Ювеналий Григорьевич,муж,1974-11-27,4461033009,4129194235
Носова Глафира Антоновна,жен,2005-03-29,8343581993,NULL
Сигизмунд Игоревич Колесников,муж,1972-06-24,1317651627,6816994644
Калашников Савва Анатольевич,муж,1982-07-30,8464117431,6919389276
Евстафий Димитриевич Бирюков,муж,1990-10-30,6890307292,5111883285
Надежда Сергеевна Белякова,жен,1972-06-19,2278321983,8909155332
Арефий Глебович Горшков,муж,1998-01-30,6775380515,3761538237
Гуляев Любосмысл Валерьевич,муж,1991-03-18,9568405694,8850008987
Влас Бориславович Козлов,муж,2006-09-01,NULL,NULL
Евфросиния Михайловна Макарова,жен,1992-04-20,7721612910,4872676580
Иван Борисович Петухов,муж,1990-07-20,6876074245,7377855463
Марк Ерофеевич Григорьев,муж,2003-02-22,6039727083,NULL
Тимофеев Феофан Фёдорович,муж,1994-03-22,1768715726,9402530724
Громова Елена Ильинична,жен,1996-12-02,7740859502,3658064979
Третьякова Феврония Матвеевна,жен,2015-04-08,NULL,NULL
Иосиф Брониславович Медведев,муж,2002-06-11,6865513965,NULL
Людмила Григорьевна Юдина,жен,2014-02-13,NULL,NULL
Щукин Василий Филиппович,муж,1986-04-03,6584223390,8620864422
Алла Феликсовна Терентьева,жен,2020-02-03,NULL,NULL
Пелагея Захаровна Кулагина,жен,1999-07-01,0919293944,8472622971
Евдокия Георгиевна Журавлева,жен,1976-05-17,8118442066,8694625710
Вышеслав Тарасович Крылов,муж,1975-08-01,4126243326,4199605477
Иванов Валерьян Ермолаевич,муж,2008-01-30,NULL,NULL
Фомина Глафира Юльевна,жен,1999-08-26,1729012360,2321015201
Агата Михайловна Титова,жен,2011-07-09,NULL,NULL
Феврония Дмитриевна Ковалева,жен,1991-10-27,1977244541,3585764203
Всемил Адамович Смирнов,муж,1988-07-19,7658751897,2541471217
Ефимова Ульяна Валериевна,жен,1975-03-07,4727669579,3938091102
Наумова Раиса Константиновна,жен,2004-11-21,2706362378,NULL
Шарапова Валентина Кузьминична,жен,1977-11-03,1476152754,0387678778
Измаил Харламович Шаров,муж,2004-11-01,6398367362,NULL
Селезнев Афанасий Анисимович,муж,2009-02-22,NULL,NULL
Андреев Клавдий Арсенович,муж,2007-05-19,NULL,NULL
Марфа Даниловна Абрамова,жен,1996-03-03,9549392895,3007317076
Новиков Арефий Трифонович,муж,1980-11-21,6353769828,8016894465
Терентьев Никанор Владиленович,муж,1986-02-22,1990625671,0405449745
Андрей Абрамович Куликов,муж,2011-04-03,NULL,NULL
Ия Ефимовна Блохина,жен,1979-07-11,8149736367,0514241078
Оксана Феликсовна Алексеева,жен,1998-05-07,0256904664,0326142124
Филарет Фомич Исаев,муж,2013-09-07,NULL,NULL
Севастьян Евстигнеевич Соколов,муж,2013-10-07,NULL,NULL
Лукия Анатольевна Русакова,жен,1991-09-22,0029509654,3658784321
Стрелкова Нинель Филипповна,жен,2012-01-03,NULL,NULL
Елисеева Ангелина Рудольфовна,жен,2013-10-10,NULL,NULL
Маркова Марина Владимировна,жен,1975-04-09,2481590289,0361684514
Ермил Феоктистович Лихачев,муж,1997-01-04,5298366442,9789957753
Денисов Корнил Вячеславович,муж,2010-11-06,NULL,NULL
Галкин Терентий Ефимьевич,муж,2011-06-01,NULL,NULL
Майя Евгеньевна Шарапова,жен,2018-01-15,NULL,NULL
Боброва Евпраксия Рудольфовна,жен,1971-04-05,4961823231,7448313044
Моисей Глебович Русаков,муж,1997-02-13,9903648938,6157356979
Ермолай Димитриевич Калинин,муж,1996-04-18,9224375436,7512393463
Колобова Элеонора Владиславовна,жен,1986-02-24,8654764519,6649928481
Сазонов Онуфрий Фадеевич,муж,1970-03-20,0799945016,4609912379
Юдин Владислав Андреевич,муж,1983-08-24,0343048523,7297418626
Мельников Арсений Якубович,муж,1977-12-20,2355735202,8442565267
Бурова Ульяна Борисовна,жен,1993-04-28,0601660639,5088981208
Рогов Эрнст Егорович,муж,1977-01-26,8978707566,7214161050
Рогов Федот Богданович,муж,1992-09-30,2155439993,3761355335
Людмила Ильинична Агафонова,жен,1988-01-01,7649605817,6910855561
Евфросиния Богдановна Суханова,жен,1980-05-23,7130955196,5692657261
София Валериевна Русакова,жен,2004-11-03,2219830033,NULL
Сысоев Аристарх Германович,муж,2008-06-06,NULL,NULL
Алексей Якубович Журавлев,муж,2014-03-13,NULL,NULL
Назаров Пров Афанасьевич,муж,1970-06-23,3038984159,7615825920
Елисеева Фёкла Богдановна,жен,1990-11-06,8966827789,5234866566
Алексеева Ираида Вадимовна,жен,1987-01-03,8150593981,4565632446
Вероника Романовна Рыбакова,жен,2004-07-25,1122288827,NULL
Аникей Филимонович Крюков,муж,1988-04-14,4074797213,0242871493
Добромысл Харлампович Потапов,муж,1995-12-08,6464351286,5147806963
Носов Карп Брониславович,муж,1990-02-07,6005905100,5314896453
Гаврилова Евпраксия Павловна,жен,2006-02-09,NULL,NULL
Силина Ираида Андреевна,жен,1970-09-05,1279627089,9070031815
Ершова Лора Аркадьевна,жен,1988-08-10,5203836402,1567558809
Трофим Авдеевич Лобанов,муж,1995-04-18,4065599385,0043182322
Ферапонт Трифонович Шилов,муж,2014-08-29,NULL,NULL
Гремислав Богданович Фокин,муж,2010-02-06,NULL,NULL
Лихачев Борислав Арсеньевич,муж,1990-08-28,4725904436,7797286443
Герасимова Людмила Владимировна,жен,1983-10-17,1723569232,6469867520
Колесникова Евдокия Алексеевна,жен,2014-04-23,NULL,NULL
Мельников Антонин Ильич,муж,1988-12-30,8447168919,5801880258
тов. Андреев Фрол Борисович,муж,1975-12-30,5843626855,2391020763
Фёкла Анатольевна Силина,жен,2005-04-18,7946076306,NULL
Алексеева Агата Юльевна,жен,1984-01-19,8177537080,3264020633
Комарова Екатерина Петровна,жен,1982-10-19,0508923263,0417598354
Прасковья Валериевна Пестова,жен,1993-01-15,4138524757,1096811911
Филиппова Марфа Аскольдовна,жен,2000-12-27,8102719815,4620570710
Агап Ануфриевич Абрамов,муж,2012-11-04,NULL,NULL
Маргарита Валериевна Захарова,жен,1973-08-09,4296915927,7261534622
Пимен Димитриевич Субботин,муж,1987-08-13,1481257681,8117636626
Колесникова Лариса Васильевна,жен,1972-11-01,5246616374,4214243575
Нестеров Савватий Аверьянович,муж,2016-12-06,NULL,NULL
Гусева Синклитикия Андреевна,жен,1987-09-10,9644313162,5304145870
Хохлова Валерия Николаевна,жен,1973-07-04,9071139070,4662756692
Лобанов Владилен Бориславович,муж,1997-03-31,7849294666,5492780299
Пахомова Ольга Валериевна,жен,2020-01-22,NULL,NULL
Анисимов Моисей Игнатович,муж,1989-07-18,3267973103,6789986065
Щербаков Лучезар Даниилович,муж,2006-12-12,NULL,NULL
Туров Никифор Эдуардович,муж,1972-07-13,1033363295,6330139961
София Тарасовна Кулакова,жен,2008-03-03,NULL,NULL
Кулаков Еремей Ефремович,муж,1996-07-04,0712752572,0967572547
Евдоким Терентьевич Кононов,муж,1979-04-09,6573859763,0040241538
Лазарев Эрнст Абрамович,муж,2017-05-04,NULL,NULL
Шарова Светлана Ниловна,жен,1978-07-24,6569447354,6124034528
Парфен Дмитриевич Рыбаков,муж,1997-10-31,2584216821,1210899561
Осипов Вячеслав Егорович,муж,2000-08-19,1530767754,2851759780
Антонина Кузьминична Мишина,жен,1998-01-19,2073926567,3555296003
Яков Юльевич Дмитриев,муж,1973-10-20,8415966229,9233712304
Федоров Любомир Антонович,муж,1981-09-01,8948659100,3837836755
Нонна Тарасовна Исаева,жен,1980-06-06,6323387664,3271139218
Третьяков Лука Гертрудович,муж,2017-09-21,NULL,NULL
Марфа Павловна Кулакова,жен,2019-06-09,NULL,NULL
Елена Михайловна Воронцова,жен,1989-08-04,3850599667,5028975004
Мартынова Надежда Аскольдовна,жен,1998-07-01,0869490995,5186550755
Трофимова Полина Яковлевна,жен,2006-03-25,NULL,NULL
Кузнецова Клавдия Кузьминична,жен,1971-09-25,9983486332,3023345265
Гурий Андреевич Евдокимов,муж,2016-01-17,NULL,NULL
Эрнст Владленович Зайцев,муж,1987-11-21,5006972149,4054768100
Доронин Виссарион Артёмович,муж,2011-02-02,NULL,NULL
Сысоева Екатерина Геннадьевна,жен,2001-12-05,0370893301,5073113193
Аскольд Венедиктович Селиверстов,муж,1997-05-06,6251376925,3196916607
Эммануил Викентьевич Михеев,муж,2007-11-17,NULL,NULL
Андреев Михей Феодосьевич,муж,2010-04-06,NULL,NULL
Геннадий Адрианович Щукин,муж,2004-03-03,9805005867,NULL
Жанна Максимовна Лаврентьева,жен,2017-03-01,NULL,NULL
Абрамова Нинель Болеславовна,жен,2014-11-22,NULL,NULL
Кудряшова Анжела Егоровна,жен,1971-03-11,1368631964,8404099761
Сазонова Агата Рубеновна,жен,2012-11-26,NULL,NULL
Горшков Клавдий Евстигнеевич,муж,2018-11-15,NULL,NULL
Баранов Емельян Иосипович,муж,2006-09-28,NULL,NULL
Карл Данилович Денисов,муж,2012-12-30,NULL,NULL
Эммануил Виленович Кондратьев,муж,1989-09-15,5960798469,8263434578
Август Феофанович Романов,муж,1971-01-15,4721404174,1251711681
Панфилова Юлия Алексеевна,жен,1993-02-09,4123191229,5324836773
Мария Аркадьевна Родионова,жен,1993-02-13,4884586396,1380143913
Яковлева Глафира Эдуардовна,жен,1991-11-05,5333106665,2733309077
Лариса Николаевна Рогова,жен,2002-11-23,0308631955,NULL
Карпова Ия Юльевна,жен,1976-07-08,0471730939,5426885418
Фока Абрамович Галкин,муж,2015-01-15,NULL,NULL
Потапова Таисия Харитоновна,жен,2006-08-02,NULL,NULL
Пономарева Мария Николаевна,жен,2001-10-05,8648834462,7723575582
Карпов Евстигней Давыдович,муж,1996-11-10,7685695116,8926046179
Валерия Никифоровна Назарова,жен,1991-02-21,7847648932,3351300991
Субботина Екатерина Кузьминична,жен,1976-10-23,5517867318,6633566661
Назаров Никодим Владиленович,муж,1992-06-08,4922391700,5131789531
Кирилл Гурьевич Егоров,муж,1994-04-29,1096364058,0094753382
Муравьев Ладислав Ефстафьевич,муж,1974-01-20,9329582079,0169905465
Анна Геннадьевна Савина,жен,2013-05-01,NULL,NULL
Фомин Твердислав Афанасьевич,муж,2000-06-29,4927729915,6984840237
Орлов Ерофей Юлианович,муж,2000-02-18,6137895432,9717801070
Киселев Лонгин Ермолаевич,муж,1974-08-09,8583371361,8219975745
Иванна Ждановна Котова,жен,2003-10-19,0202198769,NULL
Носкова Татьяна Романовна,жен,2005-11-18,2341352000,NULL
Аким Евсеевич Комиссаров,муж,2010-11-22,NULL,NULL
Антип Георгиевич Агафонов,муж,1994-07-13,6908317562,9554172552
